Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.515	1	0	9	-205.339
1.515	1	0	10	-204.031
1.52	1	0	1	-199.008
1.52	1	0	2	-200.159
1.52	1	0	3	-202.684
1.52	1	0	4	-201.211
1.52	1	0	5	-197.84
1.52	1	0	6	-205.416
1.52	1	0	7	-197.69
1.52	1	0	8	-201.833
1.52	1	0	9	-205.339
1.52	1	0	10	-204.031
1.525	1	0	1	-199.008
1.525	1	0	2	-200.159
1.525	1	0	3	-202.684
1.525	1	0	4	-201.211
1.525	1	0	5	-197.84
1.525	1	0	6	-205.416
1.525	1	0	7	-197.69
1.525	1	0	8	-201.833
1.525	1	0	9	-205.339
1.525	1	0	10	-204.031
1.53	1	0	1	-199.008
1.53	1	0	2	-200.159
1.53	1	0	3	-202.684
1.53	1	0	4	-201.211
1.53	1	0	5	-197.84
1.53	1	0	6	-205.416
1.53	1	0	7	-197.69
1.53	1	0	8	-201.833
1.53	1	0	9	-205.339
1.53	1	0	10	-204.031
1.535	1	0	1	-199.008
1.535	1	0	2	-200.159
1.535	1	0	3	-202.684
1.535	1	0	4	-201.211
1.535	1	0	5	-197.84
1.535	1	0	6	-205.416
1.535	1	0	7	-197.69
1.535	1	0	8	-201.833
1.535	1	0	9	-205.339
1.535	1	0	10	-204.031
1.54	1	0	1	-199.008
1.54	1	0	2	-200.159
1.54	1	0	3	-202.684
1.54	1	0	4	-201.211
1.54	1	0	5	-197.84
1.54	1	0	6	-205.416
1.54	1	0	7	-197.69
1.54	1	0	8	-201.833
1.54	1	0	9	-205.339
1.54	1	0	10	-204.031
1.542	1	0	1	-199.008
1.542	1	0	2	-200.159
1.542	1	0	3	-202.684
1.542	1	0	4	-201.211
1.542	1	0	5	-197.84
1.542	1	0	6	-205.416
1.542	1	0	7	-197.69
1.542	1	0	8	-201.833
1.542	1	0	9	-205.339
1.542	1	0	10	-204.031
1.544	1	0	1	-199.008
1.544	1	0	2	-200.159
1.544	1	0	3	-202.684
1.544	1	0	4	-201.211
1.544	1	0	5	-197.84
1.544	1	0	6	-205.416
1.544	1	0	7	-197.69
1.544	1	0	8	-201.833
1.544	1	0	9	-205.339
1.544	1	0	10	-204.031
1.545	1	0	1	-199.008
1.545	1	0	2	-200.159
1.545	1	0	3	-202.684
1.545	1	0	4	-201.211
1.545	1	0	5	-197.84
1.545	1	0	6	-205.416
1.545	1	0	7	-197.69
1.545	1	0	8	-201.833
1.545	1	0	9	-205.339
1.545	1	0	10	-204.031
1.548	1	0	1	-199.008
1.548	1	0	2	-200.159
1.548	1	0	3	-202.684
1.548	1	0	4	-201.211
1.548	1	0	5	-197.84
1.548	1	0	6	-205.416
1.548	1	0	7	-197.69
1.548	1	0	8	-201.833
1.548	1	0	9	-205.339
1.548	1	0	10	-204.031
1.55	1	0	1	-199.008
1.55	1	0	2	-200.159
1.55	1	0	3	-202.684
1.55	1	0	4	-201.211
1.55	1	0	5	-197.84
1.55	1	0	6	-205.416
1.55	1	0	7	-197.69
1.55	1	0	8	-201.833
1.55	1	0	9	-205.339
1.55	1	0	10	-204.031
1.553	1	0	1	-199.008
1.553	1	0	2	-200.159
1.553	1	0	3	-202.684
1.553	1	0	4	-201.211
1.553	1	0	5	-197.84
1.553	1	0	6	-205.416
1.553	1	0	7	-197.69
1.553	1	0	8	-201.833
1.553	1	0	9	-205.339
1.553	1	0	10	-204.031
1.555	1	0	1	-199.008
1.555	1	0	2	-200.159
1.555	1	0	3	-202.684
1.555	1	0	4	-201.211
1.555	1	0	5	-197.84
1.555	1	0	6	-205.416
1.555	1	0	7	-197.69
1.555	1	0	8	-201.833
1.555	1	0	9	-205.339
1.555	1	0	10	-204.031
1.56	1	0	1	-199.008
1.56	1	0	2	-200.159
1.56	1	0	3	-202.684
1.56	1	0	4	-201.211
1.56	1	0	5	-197.84
1.56	1	0	6	-205.416
1.56	1	0	7	-197.69
1.56	1	0	8	-201.833
1.56	1	0	9	-205.339
1.56	1	0	10	-204.031
1.564	1	0	1	-199.008
1.564	1	0	2	-200.159
1.564	1	0	3	-202.684
1.564	1	0	4	-201.211
1.564	1	0	5	-197.84
1.564	1	0	6	-205.416
1.564	1	0	7	-197.69
1.564	1	0	8	-201.833
1.564	1	0	9	-205.339
1.564	1	0	10	-204.031
1.565	1	0	1	-199.008
1.565	1	0	2	-200.159
1.565	1	0	3	-202.684
1.565	1	0	4	-201.211
1.565	1	0	5	-197.84
1.565	1	0	6	-205.416
1.565	1	0	7	-197.69
1.565	1	0	8	-201.833
1.565	1	0	9	-205.339
1.565	1	0	10	-204.031
1.57	1	0	1	-199.008
1.57	1	0	2	-200.159
1.57	1	0	3	-202.684
1.57	1	0	4	-201.211
1.57	1	0	5	-197.84
1.57	1	0	6	-205.416
1.57	1	0	7	-197.69
1.57	1	0	8	-201.833
1.57	1	0	9	-205.339
1.57	1	0	10	-204.031
1.572	1	0	1	-199.008
1.572	1	0	2	-200.159
1.572	1	0	3	-202.684
1.572	1	0	4	-201.211
1.572	1	0	5	-197.84
1.572	1	0	6	-205.416
1.572	1	0	7	-197.69
1.572	1	0	8	-201.833
1.572	1	0	9	-205.339
1.572	1	0	10	-204.031
1.575	1	0	1	-199.008
1.575	1	0	2	-200.159
1.575	1	0	3	-202.684
1.575	1	0	4	-201.211
1.575	1	0	5	-197.84
1.575	1	0	6	-205.416
1.575	1	0	7	-197.69
1.575	1	0	8	-201.833
1.575	1	0	9	-205.339
1.575	1	0	10	-204.031
1.58	1	0	1	-199.008
1.58	1	0	2	-200.159
1.58	1	0	3	-202.684
1.58	1	0	4	-201.211
1.58	1	0	5	-197.84
1.58	1	0	6	-205.416
1.58	1	0	7	-197.69
1.58	1	0	8	-201.833
1.58	1	0	9	-205.339
1.58	1	0	10	-204.031
1.584	1	0	1	-199.008
1.584	1	0	2	-200.159
1.584	1	0	3	-202.684
1.584	1	0	4	-201.211
1.584	1	0	5	-197.84
1.584	1	0	6	-205.416
1.584	1	0	7	-197.69
1.584	1	0	8	-201.833
1.584	1	0	9	-205.339
1.584	1	0	10	-204.031
1.585	1	0	1	-199.008
1.585	1	0	2	-200.159
1.585	1	0	3	-202.684
1.585	1	0	4	-201.211
1.585	1	0	5	-197.84
1.585	1	0	6	-205.416
1.585	1	0	7	-197.69
1.585	1	0	8	-201.833
1.585	1	0	9	-205.339
1.585	1	0	10	-204.031
1.59	1	0	1	-199.008
1.59	1	0	2	-200.159
1.59	1	0	3	-202.684
1.59	1	0	4	-201.211
1.59	1	0	5	-197.84
1.59	1	0	6	-205.416
1.59	1	0	7	-197.69
1.59	1	0	8	-201.833
1.59	1	0	9	-205.339
1.59	1	0	10	-204.031
1.592	1	0	1	-199.008
1.592	1	0	2	-200.159
1.592	1	0	3	-202.684
1.592	1	0	4	-201.211
1.592	1	0	5	-197.84
1.592	1	0	6	-205.416
1.592	1	0	7	-197.69
1.592	1	0	8	-201.833
1.592	1	0	9	-205.339
1.592	1	0	10	-204.031
1.595	1	0	1	-199.008
1.595	1	0	2	-200.159
1.595	1	0	3	-202.684
1.595	1	0	4	-201.211
1.595	1	0	5	-197.84
1.595	1	0	6	-205.416
1.595	1	0	7	-197.69
1.595	1	0	8	-201.833
1.595	1	0	9	-205.339
1.595	1	0	10	-204.031
1.6	1	0	1	-199.008
1.6	1	0	2	-200.159
1.6	1	0	3	-202.684
1.6	1	0	4	-201.211
1.6	1	0	5	-197.84
1.6	1	0	6	-205.416
1.6	1	0	7	-197.69
1.6	1	0	8	-201.833
1.6	1	0	9	-205.339
1.6	1	0	10	-204.031
1.605	1	0	1	-199.008
1.605	1	0	2	-200.159
1.605	1	0	3	-202.684
1.605	1	0	4	-201.211
1.605	1	0	5	-197.84
1.605	1	0	6	-205.416
1.605	1	0	7	-197.69
1.605	1	0	8	-201.833
1.605	1	0	9	-205.339
1.605	1	0	10	-204.031
1.61	1	0	1	-199.008
1.61	1	0	2	-200.159
1.61	1	0	3	-202.684
1.61	1	0	4	-201.211
1.61	1	0	5	-197.84
1.61	1	0	6	-205.416
1.61	1	0	7	-197.69
1.61	1	0	8	-201.833
1.61	1	0	9	-205.339
1.61	1	0	10	-204.031
1.615	1	0	1	-199.008
1.615	1	0	2	-200.159
1.615	1	0	3	-202.684
1.615	1	0	4	-201.211
1.615	1	0	5	-197.84
1.615	1	0	6	-205.416
1.615	1	0	7	-197.69
1.615	1	0	8	-201.833
1.615	1	0	9	-205.339
1.615	1	0	10	-204.031
1.62	1	0	1	-199.008
1.62	1	0	2	-200.159
1.62	1	0	3	-202.684
1.62	1	0	4	-201.211
1.62	1	0	5	-197.84
1.62	1	0	6	-205.416
1.62	1	0	7	-197.69
1.62	1	0	8	-201.833
1.62	1	0	9	-205.339
1.62	1	0	10	-204.031
1.622	1	0	1	-199.008
1.622	1	0	2	-200.159
1.622	1	0	3	-202.684
1.622	1	0	4	-201.211
1.622	1	0	5	-197.84
1.622	1	0	6	-205.416
1.622	1	0	7	-197.69
1.622	1	0	8	-201.833
1.622	1	0	9	-205.339
1.622	1	0	10	-204.031
1.624	1	0	1	-199.008
1.624	1	0	2	-200.159
1.624	1	0	3	-202.684
1.624	1	0	4	-201.211
1.624	1	0	5	-197.84
1.624	1	0	6	-205.416
1.624	1	0	7	-197.69
1.624	1	0	8	-201.833
1.624	1	0	9	-205.339
1.624	1	0	10	-204.031
1.625	1	0	1	-199.008
1.625	1	0	2	-200.159
1.625	1	0	3	-202.684
1.625	1	0	4	-201.211
1.625	1	0	5	-197.84
1.625	1	0	6	-205.416
1.625	1	0	7	-197.69
1.625	1	0	8	-201.833
1.625	1	0	9	-205.339
1.625	1	0	10	-204.031
1.628	1	0	1	-199.008
1.628	1	0	2	-200.159
1.628	1	0	3	-202.684
1.628	1	0	4	-201.211
1.628	1	0	5	-197.84
1.628	1	0	6	-205.416
1.628	1	0	7	-197.69
1.628	1	0	8	-201.833
1.628	1	0	9	-205.339
1.628	1	0	10	-204.031
1.63	1	0	1	-199.008
1.63	1	0	2	-200.159
1.63	1	0	3	-202.684
1.63	1	0	4	-201.211
1.63	1	0	5	-197.84
1.63	1	0	6	-205.416
1.63	1	0	7	-197.69
1.63	1	0	8	-201.833
1.63	1	0	9	-205.339
1.63	1	0	10	-204.031
1.633	1	0	1	-199.008
1.633	1	0	2	-200.159
1.633	1	0	3	-202.684
1.633	1	0	4	-201.211
1.633	1	0	5	-197.84
1.633	1	0	6	-205.416
1.633	1	0	7	-197.69
1.633	1	0	8	-201.833
1.633	1	0	9	-205.339
1.633	1	0	10	-204.031
1.635	1	0	1	-199.008
1.635	1	0	2	-200.159
1.635	1	0	3	-202.684
1.635	1	0	4	-201.211
1.635	1	0	5	-197.84
1.635	1	0	6	-205.416
1.635	1	0	7	-197.69
1.635	1	0	8	-201.833
1.635	1	0	9	-205.339
1.635	1	0	10	-204.031
1.64	1	0	1	-199.008
1.64	1	0	2	-200.159
1.64	1	0	3	-202.684
1.64	1	0	4	-201.211
1.64	1	0	5	-197.84
1.64	1	0	6	-205.416
1.64	1	0	7	-197.69
1.64	1	0	8	-201.833
1.64	1	0	9	-205.339
1.64	1	0	10	-204.031
1.644	1	0	1	-199.008
1.644	1	0	2	-200.159
1.644	1	0	3	-202.684
1.644	1	0	4	-201.211
1.644	1	0	5	-197.84
1.644	1	0	6	-205.416
1.644	1	0	7	-197.69
1.644	1	0	8	-201.833
1.644	1	0	9	-205.339
1.644	1	0	10	-204.031
1.645	1	0	1	-199.008
1.645	1	0	2	-200.159
1.645	1	0	3	-202.684
1.645	1	0	4	-201.211
1.645	1	0	5	-197.84
1.645	1	0	6	-205.416
1.645	1	0	7	-197.69
1.645	1	0	8	-201.833
1.645	1	0	9	-205.339
1.645	1	0	10	-204.031
1.65	1	0	1	-199.008
1.65	1	0	2	-200.159
1.65	1	0	3	-202.684
1.65	1	0	4	-201.211
1.65	1	0	5	-197.84
1.65	1	0	6	-205.416
1.65	1	0	7	-197.69
1.65	1	0	8	-201.833
1.65	1	0	9	-205.339
1.65	1	0	10	-204.031
1.652	1	0	1	-199.008
1.652	1	0	2	-200.159
1.652	1	0	3	-202.684
1.652	1	0	4	-201.211
1.652	1	0	5	-197.84
1.652	1	0	6	-205.416
1.652	1	0	7	-197.69
1.652	1	0	8	-201.833
1.652	1	0	9	-205.339
1.652	1	0	10	-204.031
1.655	1	0	1	-199.008
1.655	1	0	2	-200.159
1.655	1	0	3	-202.684
1.655	1	0	4	-201.211
1.655	1	0	5	-197.84
1.655	1	0	6	-205.416
1.655	1	0	7	-197.69
1.655	1	0	8	-201.833
1.655	1	0	9	-205.339
1.655	1	0	10	-204.031
1.66	1	0	1	-199.008
1.66	1	0	2	-200.159
1.66	1	0	3	-202.684
1.66	1	0	4	-201.211
1.66	1	0	5	-197.84
1.66	1	0	6	-205.416
1.66	1	0	7	-197.69
1.66	1	0	8	-201.833
1.66	1	0	9	-205.339
1.66	1	0	10	-204.031
1.664	1	0	1	-199.008
1.664	1	0	2	-200.159
1.664	1	0	3	-202.684
1.664	1	0	4	-201.211
1.664	1	0	5	-197.84
1.664	1	0	6	-205.416
1.664	1	0	7	-197.69
1.664	1	0	8	-201.833
1.664	1	0	9	-205.339
1.664	1	0	10	-204.031
1.665	1	0	1	-199.008
1.665	1	0	2	-200.159
1.665	1	0	3	-202.684
1.665	1	0	4	-201.211
1.665	1	0	5	-197.84
1.665	1	0	6	-205.416
1.665	1	0	7	-197.69
1.665	1	0	8	-201.833
1.665	1	0	9	-205.339
1.665	1	0	10	-204.031
1.67	1	0	1	-199.008
1.67	1	0	2	-200.159
1.67	1	0	3	-202.684
1.67	1	0	4	-201.211
1.67	1	0	5	-197.84
1.67	1	0	6	-205.416
1.67	1	0	7	-197.69
1.67	1	0	8	-201.833
1.67	1	0	9	-205.339
1.67	1	0	10	-204.031
1.672	1	0	1	-199.008
1.672	1	0	2	-200.159
1.672	1	0	3	-202.684
1.672	1	0	4	-201.211
1.672	1	0	5	-197.84
1.672	1	0	6	-205.416
1.672	1	0	7	-197.69
1.672	1	0	8	-201.833
1.672	1	0	9	-205.339
1.672	1	0	10	-204.031
1.675	1	0	1	-199.008
1.675	1	0	2	-200.159
1.675	1	0	3	-202.684
1.675	1	0	4	-201.211
1.675	1	0	5	-197.84
1.675	1	0	6	-205.416
1.675	1	0	7	-197.69
1.675	1	0	8	-201.833
1.675	1	0	9	-205.339
1.675	1	0	10	-204.031
1.68	1	0	1	-199.008
1.68	1	0	2	-200.159
1.68	1	0	3	-202.684
1.68	1	0	4	-201.211
1.68	1	0	5	-197.84
1.68	1	0	6	-205.416
1.68	1	0	7	-197.69
1.68	1	0	8	-201.833
1.68	1	0	9	-205.339
1.68	1	0	10	-204.031
1.685	1	0	1	-199.008
1.685	1	0	2	-200.159
1.685	1	0	3	-202.684
1.685	1	0	4	-201.211
1.685	1	0	5	-197.84
1.685	1	0	6	-205.416
1.685	1	0	7	-197.69
1.685	1	0	8	-201.833
1.685	1	0	9	-205.339
1.685	1	0	10	-204.031
1.69	1	0	1	-199.008
1.69	1	0	2	-200.159
1.69	1	0	3	-202.684
1.69	1	0	4	-201.211
1.69	1	0	5	-197.84
1.69	1	0	6	-205.416
1.69	1	0	7	-197.69
1.69	1	0	8	-201.833
1.69	1	0	9	-205.339
1.69	1	0	10	-204.031
1.695	1	0	1	-199.008
1.695	1	0	2	-200.159
1.695	1	0	3	-202.684
1.695	1	0	4	-201.211
1.695	1	0	5	-197.84
1.695	1	0	6	-205.416
1.695	1	0	7	-197.69
1.695	1	0	8	-201.833
1.695	1	0	9	-205.339
1.695	1	0	10	-204.031
1.7	1	0	1	-199.008
1.7	1	0	2	-200.159
1.7	1	0	3	-202.684
1.7	1	0	4	-201.211
1.7	1	0	5	-197.84
1.7	1	0	6	-205.416
1.7	1	0	7	-197.69
1.7	1	0	8	-201.833
1.7	1	0	9	-205.339
1.7	1	0	10	-204.031
1.702	1	0	1	-199.008
1.702	1	0	2	-200.159
1.702	1	0	3	-202.684
1.702	1	0	4	-201.211
1.702	1	0	5	-197.84
1.702	1	0	6	-205.416
1.702	1	0	7	-197.69
1.702	1	0	8	-201.833
1.702	1	0	9	-205.339
1.702	1	0	10	-204.031
1.704	1	0	1	-199.008
1.704	1	0	2	-200.159
1.704	1	0	3	-202.684
1.704	1	0	4	-201.211
1.704	1	0	5	-197.84
1.704	1	0	6	-205.416
1.704	1	0	7	-197.69
1.704	1	0	8	-201.833
1.704	1	0	9	-205.339
1.704	1	0	10	-204.031
1.705	1	0	1	-199.008
1.705	1	0	2	-200.159
1.705	1	0	3	-202.684
1.705	1	0	4	-201.211
1.705	1	0	5	-197.84
1.705	1	0	6	-205.416
1.705	1	0	7	-197.69
1.705	1	0	8	-201.833
1.705	1	0	9	-205.339
1.705	1	0	10	-204.031
1.708	1	0	1	-199.008
1.708	1	0	2	-200.159
1.708	1	0	3	-202.684
1.708	1	0	4	-201.211
1.708	1	0	5	-197.84
1.708	1	0	6	-205.416
1.708	1	0	7	-197.69
1.708	1	0	8	-201.833
1.708	1	0	9	-205.339
1.708	1	0	10	-204.031
1.71	1	0	1	-199.008
1.71	1	0	2	-200.159
1.71	1	0	3	-202.684
1.71	1	0	4	-201.211
1.71	1	0	5	-197.84
1.71	1	0	6	-205.416
1.71	1	0	7	-197.69
1.71	1	0	8	-201.833
1.71	1	0	9	-205.339
1.71	1	0	10	-204.031
1.713	1	0	1	-199.008
1.713	1	0	2	-200.159
1.713	1	0	3	-202.684
1.713	1	0	4	-201.211
1.713	1	0	5	-197.84
1.713	1	0	6	-205.416
1.713	1	0	7	-197.69
1.713	1	0	8	-201.833
1.713	1	0	9	-205.339
1.713	1	0	10	-204.031
1.715	1	0	1	-199.008
1.715	1	0	2	-200.159
1.715	1	0	3	-202.684
1.715	1	0	4	-201.211
1.715	1	0	5	-197.84
1.715	1	0	6	-205.416
1.715	1	0	7	-197.69
1.715	1	0	8	-201.833
1.715	1	0	9	-205.339
1.715	1	0	10	-204.031
1.72	1	0	1	-199.008
1.72	1	0	2	-200.159
1.72	1	0	3	-202.684
1.72	1	0	4	-201.211
1.72	1	0	5	-197.84
1.72	1	0	6	-205.416
1.72	1	0	7	-197.69
1.72	1	0	8	-201.833
1.72	1	0	9	-205.339
1.72	1	0	10	-204.031
1.724	1	0	1	-199.008
1.724	1	0	2	-200.159
1.724	1	0	3	-202.684
1.724	1	0	4	-201.211
1.724	1	0	5	-197.84
1.724	1	0	6	-205.416
1.724	1	0	7	-197.69
1.724	1	0	8	-201.833
1.724	1	0	9	-205.339
1.724	1	0	10	-204.031
1.725	1	0	1	-199.008
1.725	1	0	2	-200.159
1.725	1	0	3	-202.684
1.725	1	0	4	-201.211
1.725	1	0	5	-197.84
1.725	1	0	6	-205.416
1.725	1	0	7	-197.69
1.725	1	0	8	-201.833
1.725	1	0	9	-205.339
1.725	1	0	10	-204.031
1.73	1	0	1	-199.008
1.73	1	0	2	-200.159
1.73	1	0	3	-202.684
1.73	1	0	4	-201.211
1.73	1	0	5	-197.84
1.73	1	0	6	-205.416
1.73	1	0	7	-197.69
1.73	1	0	8	-201.833
1.73	1	0	9	-205.339
1.73	1	0	10	-204.031
1.732	1	0	1	-199.008
1.732	1	0	2	-200.159
1.732	1	0	3	-202.684
1.732	1	0	4	-201.211
1.732	1	0	5	-197.84
1.732	1	0	6	-205.416
1.732	1	0	7	-197.69
1.732	1	0	8	-201.833
1.732	1	0	9	-205.339
1.732	1	0	10	-204.031
1.735	1	0	1	-199.008
1.735	1	0	2	-200.159
1.735	1	0	3	-202.684
1.735	1	0	4	-201.211
1.735	1	0	5	-197.84
1.735	1	0	6	-205.416
1.735	1	0	7	-197.69
1.735	1	0	8	-201.833
1.735	1	0	9	-205.339
1.735	1	0	10	-204.031
1.74	1	0	1	-199.008
1.74	1	0	2	-200.159
1.74	1	0	3	-202.684
1.74	1	0	4	-201.211
1.74	1	0	5	-197.84
1.74	1	0	6	-205.416
1.74	1	0	7	-197.69
1.74	1	0	8	-201.833
1.74	1	0	9	-205.339
1.74	1	0	10	-204.031
1.744	1	0	1	-199.008
1.744	1	0	2	-200.159
1.744	1	0	3	-202.684
1.744	1	0	4	-201.211
1.744	1	0	5	-197.84
1.744	1	0	6	-205.416
1.744	1	0	7	-197.69
1.744	1	0	8	-201.833
1.744	1	0	9	-205.339
1.744	1	0	10	-204.031
1.745	1	0	1	-199.008
1.745	1	0	2	-200.159
1.745	1	0	3	-202.684
1.745	1	0	4	-201.211
1.745	1	0	5	-197.84
1.745	1	0	6	-205.416
1.745	1	0	7	-197.69
1.745	1	0	8	-201.833
1.745	1	0	9	-205.339
1.745	1	0	10	-204.031
1.75	1	0	1	-199.008
1.75	1	0	2	-200.159
1.75	1	0	3	-202.684
1.75	1	0	4	-201.211
1.75	1	0	5	-197.84
1.75	1	0	6	-205.416
1.75	1	0	7	-197.69
1.75	1	0	8	-201.833
1.75	1	0	9	-205.339
1.75	1	0	10	-204.031
1.752	1	0	1	-199.008
1.752	1	0	2	-200.159
1.752	1	0	3	-202.684
1.752	1	0	4	-201.211
1.752	1	0	5	-197.84
1.752	1	0	6	-205.416
1.752	1	0	7	-197.69
1.752	1	0	8	-201.833
1.752	1	0	9	-205.339
1.752	1	0	10	-204.031
1.755	1	0	1	-199.008
1.755	1	0	2	-200.159
1.755	1	0	3	-202.684
1.755	1	0	4	-201.211
1.755	1	0	5	-197.84
1.755	1	0	6	-205.416
1.755	1	0	7	-197.69
1.755	1	0	8	-201.833
1.755	1	0	9	-205.339
1.755	1	0	10	-204.031
1.76	1	0	1	-199.008
1.76	1	0	2	-200.159
1.76	1	0	3	-202.684
1.76	1	0	4	-201.211
1.76	1	0	5	-197.84
1.76	1	0	6	-205.416
1.76	1	0	7	-197.69
1.76	1	0	8	-201.833
1.76	1	0	9	-205.339
1.76	1	0	10	-204.031
1.765	1	0	1	-199.008
1.765	1	0	2	-200.159
1.765	1	0	3	-202.684
1.765	1	0	4	-201.211
1.765	1	0	5	-197.84
1.765	1	0	6	-205.416
1.765	1	0	7	-197.69
1.765	1	0	8	-201.833
1.765	1	0	9	-205.339
1.765	1	0	10	-204.031
1.77	1	0	1	-199.008
1.77	1	0	2	-200.159
1.77	1	0	3	-202.684
1.77	1	0	4	-201.211
1.77	1	0	5	-197.84
1.77	1	0	6	-205.416
1.77	1	0	7	-197.69
1.77	1	0	8	-201.833
1.77	1	0	9	-205.339
1.77	1	0	10	-204.031
1.775	1	0	1	-199.008
1.775	1	0	2	-200.159
1.775	1	0	3	-202.684
1.775	1	0	4	-201.211
1.775	1	0	5	-197.84
1.775	1	0	6	-205.416
1.775	1	0	7	-197.69
1.775	1	0	8	-201.833
1.775	1	0	9	-205.339
1.775	1	0	10	-204.031
1.78	1	0	1	-199.008
1.78	1	0	2	-200.159
1.78	1	0	3	-202.684
1.78	1	0	4	-201.211
1.78	1	0	5	-197.84
1.78	1	0	6	-205.416
1.78	1	0	7	-197.69
1.78	1	0	8	-201.833
1.78	1	0	9	-205.339
1.78	1	0	10	-204.031
1.782	1	0	1	-199.008
1.782	1	0	2	-200.159
1.782	1	0	3	-202.684
1.782	1	0	4	-201.211
1.782	1	0	5	-197.84
1.782	1	0	6	-205.416
1.782	1	0	7	-197.69
1.782	1	0	8	-201.833
1.782	1	0	9	-205.339
1.782	1	0	10	-204.031
1.784	1	0	1	-199.008
1.784	1	0	2	-200.159
1.784	1	0	3	-202.684
1.784	1	0	4	-201.211
1.784	1	0	5	-197.84
1.784	1	0	6	-205.416
1.784	1	0	7	-197.69
1.784	1	0	8	-201.833
1.784	1	0	9	-205.339
1.784	1	0	10	-204.031
1.785	1	0	1	-199.008
1.785	1	0	2	-200.159
1.785	1	0	3	-202.684
1.785	1	0	4	-201.211
1.785	1	0	5	-197.84
1.785	1	0	6	-205.416
1.785	1	0	7	-197.69
1.785	1	0	8	-201.833
1.785	1	0	9	-205.339
1.785	1	0	10	-204.031
1.788	1	0	1	-199.008
1.788	1	0	2	-200.159
1.788	1	0	3	-202.684
1.788	1	0	4	-201.211
1.788	1	0	5	-197.84
1.788	1	0	6	-205.416
1.788	1	0	7	-197.69
1.788	1	0	8	-201.833
1.788	1	0	9	-205.339
1.788	1	0	10	-204.031
1.79	1	0	1	-199.008
1.79	1	0	2	-200.159
1.79	1	0	3	-202.684
1.79	1	0	4	-201.211
1.79	1	0	5	-197.84
1.79	1	0	6	-205.416
1.79	1	0	7	-197.69
1.79	1	0	8	-201.833
1.79	1	0	9	-205.339
1.79	1	0	10	-204.031
1.793	1	0	1	-199.008
1.793	1	0	2	-200.159
1.793	1	0	3	-202.684
1.793	1	0	4	-201.211
1.793	1	0	5	-197.84
1.793	1	0	6	-205.416
1.793	1	0	7	-197.69
1.793	1	0	8	-201.833
1.793	1	0	9	-205.339
1.793	1	0	10	-204.031
1.795	1	0	1	-199.008
1.795	1	0	2	-200.159
1.795	1	0	3	-202.684
1.795	1	0	4	-201.211
1.795	1	0	5	-197.84
1.795	1	0	6	-205.416
1.795	1	0	7	-197.69
1.795	1	0	8	-201.833
1.795	1	0	9	-205.339
1.795	1	0	10	-204.031
1.8	1	0	1	-199.008
1.8	1	0	2	-200.159
1.8	1	0	3	-202.684
1.8	1	0	4	-201.211
1.8	1	0	5	-197.84
1.8	1	0	6	-205.416
1.8	1	0	7	-197.69
1.8	1	0	8	-201.833
1.8	1	0	9	-205.339
1.8	1	0	10	-204.031
1.804	1	0	1	-199.008
1.804	1	0	2	-200.159
1.804	1	0	3	-202.684
1.804	1	0	4	-201.211
1.804	1	0	5	-197.84
1.804	1	0	6	-205.416
1.804	1	0	7	-197.69
1.804	1	0	8	-201.833
1.804	1	0	9	-205.339
1.804	1	0	10	-204.031
1.805	1	0	1	-199.008
1.805	1	0	2	-200.159
1.805	1	0	3	-202.684
1.805	1	0	4	-201.211
1.805	1	0	5	-197.84
1.805	1	0	6	-205.416
1.805	1	0	7	-197.69
1.805	1	0	8	-201.833
1.805	1	0	9	-205.339
1.805	1	0	10	-204.031
1.81	1	0	1	-199.008
1.81	1	0	2	-200.159
1.81	1	0	3	-202.684
1.81	1	0	4	-201.211
1.81	1	0	5	-197.84
1.81	1	0	6	-205.416
1.81	1	0	7	-197.69
1.81	1	0	8	-201.833
1.81	1	0	9	-205.339
1.81	1	0	10	-204.031
1.812	1	0	1	-199.008
1.812	1	0	2	-200.159
1.812	1	0	3	-202.684
1.812	1	0	4	-201.211
1.812	1	0	5	-197.84
1.812	1	0	6	-205.416
1.812	1	0	7	-197.69
1.812	1	0	8	-201.833
1.812	1	0	9	-205.339
1.812	1	0	10	-204.031
1.815	1	0	1	-199.008
1.815	1	0	2	-200.159
1.815	1	0	3	-202.684
1.815	1	0	4	-201.211
1.815	1	0	5	-197.84
1.815	1	0	6	-205.416
1.815	1	0	7	-197.69
1.815	1	0	8	-201.833
1.815	1	0	9	-205.339
1.815	1	0	10	-204.031
1.82	1	0	1	-199.008
1.82	1	0	2	-200.159
1.82	1	0	3	-202.684
1.82	1	0	4	-201.211
1.82	1	0	5	-197.84
1.82	1	0	6	-205.416
1.82	1	0	7	-197.69
1.82	1	0	8	-201.833
1.82	1	0	9	-205.339
1.82	1	0	10	-204.031
1.824	1	0	1	-199.008
1.824	1	0	2	-200.159
1.824	1	0	3	-202.684
1.824	1	0	4	-201.211
1.824	1	0	5	-197.84
1.824	1	0	6	-205.416
1.824	1	0	7	-197.69
1.824	1	0	8	-201.833
1.824	1	0	9	-205.339
1.824	1	0	10	-204.031
1.825	1	0	1	-199.008
1.825	1	0	2	-200.159
1.825	1	0	3	-202.684
1.825	1	0	4	-201.211
1.825	1	0	5	-197.84
1.825	1	0	6	-205.416
1.825	1	0	7	-197.69
1.825	1	0	8	-201.833
1.825	1	0	9	-205.339
