Time,Node,X,Y,Z,Speed,Latitude,Longitude,Altitude
+5.6e+11ns,1,5.99789e+06,157060,2.14251e+06,10.0142:0:-6.37097e+06,19.6511,1.5,3
+5.65e+11ns,0,4.675e+06,4.41896e+06,1.76619e+06,5789.74:-1673.69:-6.37584e+06,15.3525,43.3873,300000
+5.65e+11ns,1,5.99784e+06,157059,2.14265e+06,10.0142:0:-6.37097e+06,19.6524,1.5,3
+5.7e+11ns,0,4.64795e+06,4.45088e+06,1.75739e+06,5756.8:-1686.08:-6.37588e+06,15.2742,43.7592,300000
+5.7e+11ns,1,5.99779e+06,157058,2.1428e+06,10.0142:0:-6.37097e+06,19.6538,1.5,3
+5.75e+11ns,0,4.62071e+06,4.48262e+06,1.74854e+06,5723.62:-1698.4:-6.37591e+06,15.1953,44.1309,300000
+5.75e+11ns,1,5.99774e+06,157056,2.14294e+06,10.0142:0:-6.37097e+06,19.6551,1.5,3
+5.8e+11ns,0,4.59328e+06,4.51417e+06,1.73961e+06,5690.21:-1710.66:-6.37594e+06,15.1159,44.5023,300000
+5.8e+11ns,1,5.99769e+06,157055,2.14308e+06,10.0142:0:-6.37097e+06,19.6565,1.5,3
+5.85e+11ns,0,4.56566e+06,4.54554e+06,1.73062e+06,5656.56:-1722.86:-6.37598e+06,15.0359,44.8735,300000
+5.85e+11ns,1,5.99763e+06,157054,2.14322e+06,10.0142:0:-6.37097e+06,19.6578,1.5,3
+5.9e+11ns,0,4.53785e+06,4.57672e+06,1.72157e+06,5622.68:-1734.99:-6.37601e+06,14.9555,45.2444,300000
+5.9e+11ns,1,5.99758e+06,157052,2.14336e+06,10.0142:0:-6.37097e+06,19.6592,1.5,3
+5.95e+11ns,0,4.50984e+06,4.60772e+06,1.71246e+06,5588.57:-1747.06:-6.37605e+06,14.8744,45.615,300000
+5.95e+11ns,1,5.99753e+06,157051,2.1435e+06,10.0142:0:-6.37097e+06,19.6605,1.5,3
+6e+11ns,0,4.48165e+06,4.63852e+06,1.70328e+06,5554.23:-1759.06:-6.37608e+06,14.7929,45.9854,300000
+6e+11ns,1,5.99748e+06,157050,2.14364e+06,10.0142:0:-6.37097e+06,19.6619,1.5,3
+6.05e+11ns,0,4.45328e+06,4.66913e+06,1.69404e+06,5519.67:-1771.01:-6.37611e+06,14.7108,46.3555,300000
+6.05e+11ns,1,5.99743e+06,157048,2.14378e+06,10.0142:0:-6.37097e+06,19.6632,1.5,3
+6.1e+11ns,0,4.42472e+06,4.69955e+06,1.68473e+06,5484.87:-1782.88:-6.37615e+06,14.6282,46.7253,300000
+6.1e+11ns,1,5.99738e+06,157047,2.14393e+06,10.0142:0:-6.37097e+06,19.6646,1.5,3
+6.15e+11ns,0,4.39597e+06,4.72978e+06,1.67537e+06,5449.86:-1794.69:-6.37618e+06,14.5451,47.0949,300000
+6.15e+11ns,1,5.99733e+06,157046,2.14407e+06,10.0142:0:-6.37097e+06,19.6659,1.5,3
+6.2e+11ns,0,4.36704e+06,4.75981e+06,1.66594e+06,5414.61:-1806.43:-6.37621e+06,14.4615,47.4642,300000
+6.2e+11ns,1,5.99728e+06,157044,2.14421e+06,10.0142:0:-6.37097e+06,19.6673,1.5,3
+6.25e+11ns,0,4.33793e+06,4.78965e+06,1.65645e+06,5379.15:-1818.11:-6.37625e+06,14.3773,47.8332,300000
+6.25e+11ns,1,5.99723e+06,157043,2.14435e+06,10.0142:0:-6.37097e+06,19.6686,1.5,3
+6.3e+11ns,0,4.30864e+06,4.81929e+06,1.64691e+06,5343.46:-1829.72:-6.37628e+06,14.2927,48.202,300000
+6.3e+11ns,1,5.99718e+06,157042,2.14449e+06,10.0142:0:-6.37097e+06,19.67,1.5,3
+6.35e+11ns,0,4.27917e+06,4.84874e+06,1.6373e+06,5307.56:-1841.26:-6.37631e+06,14.2075,48.5705,300000
+6.35e+11ns,1,5.99713e+06,157040,2.14463e+06,10.0142:0:-6.37097e+06,19.6713,1.5,3
+6.4e+11ns,0,4.24952e+06,4.87798e+06,1.62763e+06,5271.43:-1852.74:-6.37634e+06,14.1219,48.9388,300000
+6.4e+11ns,1,5.99708e+06,157039,2.14477e+06,10.0142:0:-6.37097e+06,19.6727,1.5,3
+6.45e+11ns,0,4.21969e+06,4.90702e+06,1.6179e+06,5235.09:-1864.15:-6.37637e+06,14.0357,49.3068,300000
+6.45e+11ns,1,5.99703e+06,157038,2.14491e+06,10.0142:0:-6.37097e+06,19.674,1.5,3
+6.5e+11ns,0,4.18969e+06,4.93586e+06,1.60811e+06,5198.54:-1875.49:-6.3764e+06,13.9491,49.6745,300000
+6.5e+11ns,1,5.99698e+06,157036,2.14506e+06,10.0142:0:-6.37097e+06,19.6754,1.5,3
+6.55e+11ns,0,4.15951e+06,4.9645e+06,1.59826e+06,5161.77:-1886.76:-6.37644e+06,13.8619,50.042,300000
+6.55e+11ns,1,5.99693e+06,157035,2.1452e+06,10.0142:0:-6.37097e+06,19.6767,1.5,3
+6.6e+11ns,0,4.12916e+06,4.99294e+06,1.58835e+06,5124.79:-1897.96:-6.37647e+06,13.7743,50.4092,300000
+6.6e+11ns,1,5.99688e+06,157034,2.14534e+06,10.0142:0:-6.37097e+06,19.6781,1.5,3
+6.65e+11ns,0,4.09864e+06,5.02117e+06,1.57838e+06,5087.6:-1909.09:-6.3765e+06,13.6862,50.7762,300000
+6.65e+11ns,1,5.99683e+06,157032,2.14548e+06,10.0142:0:-6.37097e+06,19.6794,1.5,3
+6.7e+11ns,0,4.06795e+06,5.04919e+06,1.56836e+06,5050.2:-1920.15:-6.37653e+06,13.5976,51.1429,300000
+6.7e+11ns,1,5.99678e+06,157031,2.14562e+06,10.0142:0:-6.37097e+06,19.6808,1.5,3
+6.75e+11ns,0,4.03708e+06,5.077e+06,1.55828e+06,5012.6:-1931.13:-6.37656e+06,13.5085,51.5093,300000
+6.75e+11ns,1,5.99673e+06,157030,2.14576e+06,10.0142:0:-6.37097e+06,19.6821,1.5,3
+6.8e+11ns,0,4.00605e+06,5.10461e+06,1.54814e+06,4974.79:-1942.05:-6.37659e+06,13.419,51.8755,300000
+6.8e+11ns,1,5.99668e+06,157028,2.1459e+06,10.0142:0:-6.37097e+06,19.6835,1.5,3
+6.85e+11ns,0,3.97486e+06,5.13201e+06,1.53794e+06,4936.77:-1952.9:-6.37662e+06,13.329,52.2414,300000
+6.85e+11ns,1,5.99663e+06,157027,2.14604e+06,10.0142:0:-6.37097e+06,19.6848,1.5,3
+6.9e+11ns,0,3.94349e+06,5.15919e+06,1.52769e+06,4898.55:-1963.67:-6.37665e+06,13.2385,52.6071,300000
+6.9e+11ns,1,5.99657e+06,157026,2.14619e+06,10.0142:0:-6.37097e+06,19.6862,1.5,3
+6.95e+11ns,0,3.91197e+06,5.18617e+06,1.51738e+06,4860.13:-1974.38:-6.37668e+06,13.1476,52.9725,300000
+6.95e+11ns,1,5.99652e+06,157025,2.14633e+06,10.0142:0:-6.37097e+06,19.6875,1.5,3
+7e+11ns,0,3.88027e+06,5.21293e+06,1.50702e+06,4821.51:-1985.01:-6.37671e+06,13.0562,53.3376,300000
+7e+11ns,1,5.99647e+06,157023,2.14647e+06,10.0142:0:-6.37097e+06,19.6889,1.5,3
+7.05e+11ns,0,3.84842e+06,5.23947e+06,1.4966e+06,4782.69:-1995.56:-6.37674e+06,12.9643,53.7025,300000
+7.05e+11ns,1,5.99642e+06,157022,2.14661e+06,10.0142:0:-6.37097e+06,19.6902,1.5,3
+7.1e+11ns,0,3.81641e+06,5.2658e+06,1.48612e+06,4743.68:-2006.05:-6.37676e+06,12.872,54.0671,300000
+7.1e+11ns,1,5.99637e+06,157021,2.14675e+06,10.0142:0:-6.37097e+06,19.6916,1.5,3
+7.15e+11ns,0,3.78424e+06,5.29192e+06,1.47559e+06,4704.47:-2016.46:-6.37679e+06,12.7792,54.4315,300000
+7.15e+11ns,1,5.99632e+06,157019,2.14689e+06,10.0142:0:-6.37097e+06,19.6929,1.5,3
+7.2e+11ns,0,3.75191e+06,5.31782e+06,1.46501e+06,4665.07:-2026.79:-6.37682e+06,12.6861,54.7957,300000
+7.2e+11ns,1,5.99627e+06,157018,2.14703e+06,10.0142:0:-6.37097e+06,19.6943,1.5,3
+7.25e+11ns,0,3.71942e+06,5.34349e+06,1.45437e+06,4625.48:-2037.05:-6.37685e+06,12.5924,55.1595,300000
+7.25e+11ns,1,5.99622e+06,157017,2.14717e+06,10.0142:0:-6.37097e+06,19.6956,1.5,3
+7.3e+11ns,0,3.68678e+06,5.36895e+06,1.44368e+06,4585.69:-2047.24:-6.37688e+06,12.4983,55.5232,300000
+7.3e+11ns,1,5.99617e+06,157015,2.14732e+06,10.0142:0:-6.37097e+06,19.697,1.5,3
+7.35e+11ns,0,3.65399e+06,5.39419e+06,1.43294e+06,4545.72:-2057.35:-6.3769e+06,12.4038,55.8865,300000
+7.35e+11ns,1,5.99612e+06,157014,2.14746e+06,10.0142:0:-6.37097e+06,19.6983,1.5,3
+7.4e+11ns,0,3.62104e+06,5.41921e+06,1.42214e+06,4505.57:-2067.38:-6.37693e+06,12.3089,56.2497,300000
+7.4e+11ns,1,5.99607e+06,157013,2.1476e+06,10.0142:0:-6.37097e+06,19.6996,1.5,3
+7.45e+11ns,0,3.58795e+06,5.444e+06,1.41129e+06,4465.22:-2077.34:-6.37696e+06,12.2135,56.6126,300000
+7.45e+11ns,1,5.99602e+06,157011,2.14774e+06,10.0142:0:-6.37097e+06,19.701,1.5,3
+7.5e+11ns,0,3.5547e+06,5.46857e+06,1.40039e+06,4424.7:-2087.22:-6.37698e+06,12.1178,56.9752,300000
+7.5e+11ns,1,5.99597e+06,157010,2.14788e+06,10.0142:0:-6.37097e+06,19.7023,1.5,3
+7.55e+11ns,0,3.5213e+06,5.49292e+06,1.38943e+06,4383.99:-2097.03:-6.37701e+06,12.0216,57.3376,300000
+7.55e+11ns,1,5.99592e+06,157009,2.14802e+06,10.0142:0:-6.37097e+06,19.7037,1.5,3
+7.6e+11ns,0,3.48776e+06,5.51704e+06,1.37843e+06,4343.1:-2106.76:-6.37704e+06,11.9249,57.6997,300000
+7.6e+11ns,1,5.99587e+06,157007,2.14816e+06,10.0142:0:-6.37097e+06,19.705,1.5,3
+7.65e+11ns,0,3.45408e+06,5.54093e+06,1.36737e+06,4302.04:-2116.41:-6.37706e+06,11.8279,58.0616,300000
+7.65e+11ns,1,5.99582e+06,157006,2.1483e+06,10.0142:0:-6.37097e+06,19.7064,1.5,3
+7.7e+11ns,0,3.42025e+06,5.56459e+06,1.35627e+06,4260.8:-2125.98:-6.37709e+06,11.7305,58.4233,300000
+7.7e+11ns,1,5.99577e+06,157005,2.14845e+06,10.0142:0:-6.37097e+06,19.7077,1.5,3
+7.75e+11ns,0,3.38627e+06,5.58803e+06,1.34511e+06,4219.38:-2135.48:-6.37711e+06,11.6326,58.7847,300000
+7.75e+11ns,1,5.99572e+06,157003,2.14859e+06,10.0142:0:-6.37097e+06,19.7091,1.5,3
+7.8e+11ns,0,3.35216e+06,5.61124e+06,1.33391e+06,4177.79:-2144.89:-6.37714e+06,11.5344,59.1459,300000
+7.8e+11ns,1,5.99566e+06,157002,2.14873e+06,10.0142:0:-6.37097e+06,19.7104,1.5,3
+7.85e+11ns,0,3.3179e+06,5.63421e+06,1.32265e+06,4136.03:-2154.23:-6.37716e+06,11.4358,59.5068,300000
+7.85e+11ns,1,5.99561e+06,157001,2.14887e+06,10.0142:0:-6.37097e+06,19.7118,1.5,3
+7.9e+11ns,0,3.28351e+06,5.65696e+06,1.31135e+06,4094.1:-2163.49:-6.37719e+06,11.3367,59.8675,300000
+7.9e+11ns,1,5.99556e+06,156999,2.14901e+06,10.0142:0:-6.37097e+06,19.7131,1.5,3
+7.95e+11ns,0,3.24898e+06,5.67947e+06,1.3e+06,4052:-2172.67:-6.37721e+06,11.2373,60.228,300000
+7.95e+11ns,1,5.99551e+06,156998,2.14915e+06,10.0142:0:-6.37097e+06,19.7145,1.5,3
+8e+11ns,0,3.21432e+06,5.70175e+06,1.2886e+06,4009.73:-2181.76:-6.37724e+06,11.1375,60.5882,300000
+8e+11ns,1,5.99546e+06,156997,2.14929e+06,10.0142:0:-6.37097e+06,19.7158,1.5,3
+8.05e+11ns,0,3.17952e+06,5.72379e+06,1.27716e+06,3967.3:-2190.78:-6.37726e+06,11.0374,60.9482,300000
+8.05e+11ns,1,5.99541e+06,156995,2.14943e+06,10.0142:0:-6.37097e+06,19.7172,1.5,3
+8.1e+11ns,0,3.14459e+06,5.7456e+06,1.26566e+06,3924.71:-2199.72:-6.37729e+06,10.9368,61.308,300000
+8.1e+11ns,1,5.99536e+06,156994,2.14958e+06,10.0142:0:-6.37097e+06,19.7185,1.5,3
+8.15e+11ns,0,3.10952e+06,5.76717e+06,1.25412e+06,3881.95:-2208.57:-6.37731e+06,10.8359,61.6675,300000
+8.15e+11ns,1,5.99531e+06,156993,2.14972e+06,10.0142:0:-6.37097e+06,19.7199,1.5,3
+8.2e+11ns,0,3.07433e+06,5.78851e+06,1.24254e+06,3839.04:-2217.35:-6.37733e+06,10.7346,62.0268,300000
+8.2e+11ns,1,5.99526e+06,156991,2.14986e+06,10.0142:0:-6.37097e+06,19.7212,1.5,3
+8.25e+11ns,0,3.03901e+06,5.80961e+06,1.23091e+06,3795.97:-2226.04:-6.37736e+06,10.6329,62.3859,300000
+8.25e+11ns,1,5.99521e+06,156990,2.15e+06,10.0142:0:-6.37097e+06,19.7226,1.5,3
+8.3e+11ns,0,3.00356e+06,5.83047e+06,1.21923e+06,3752.74:-2234.65:-6.37738e+06,10.5309,62.7447,300000
+8.3e+11ns,1,5.99516e+06,156989,2.15014e+06,10.0142:0:-6.37097e+06,19.7239,1.5,3
+8.35e+11ns,0,2.96799e+06,5.85109e+06,1.20751e+06,3709.36:-2243.18:-6.3774e+06,10.4285,63.1034,300000
+8.35e+11ns,1,5.99511e+06,156987,2.15028e+06,10.0142:0:-6.37097e+06,19.7253,1.5,3
+8.4e+11ns,0,2.9323e+06,5.87146e+06,1.19574e+06,3665.83:-2251.63:-6.37742e+06,10.3258,63.4618,300000
+8.4e+11ns,1,5.99506e+06,156986,2.15042e+06,10.0142:0:-6.37097e+06,19.7266,1.5,3
+8.45e+11ns,0,2.89648e+06,5.8916e+06,1.18393e+06,3622.15:-2259.99:-6.37744e+06,10.2227,63.82,300000
+8.45e+11ns,1,5.99501e+06,156985,2.15056e+06,10.0142:0:-6.37097e+06,19.728,1.5,3
+8.5e+11ns,0,2.86054e+06,5.9115e+06,1.17208e+06,3578.32:-2268.28:-6.37747e+06,10.1192,64.1779,300000
+8.5e+11ns,1,5.99496e+06,156983,2.1507e+06,10.0142:0:-6.37097e+06,19.7293,1.5,3
+8.55e+11ns,0,2.82448e+06,5.93115e+06,1.16018e+06,3534.34:-2276.47:-6.37749e+06,10.0155,64.5357,300000
+8.55e+11ns,1,5.99491e+06,156982,2.15085e+06,10.0142:0:-6.37097e+06,19.7307,1.5,3
+8.6e+11ns,0,2.7883e+06,5.95056e+06,1.14824e+06,3490.21:-2284.59:-6.37751e+06,9.91134,64.8932,300000
+8.6e+11ns,1,5.99486e+06,156981,2.15099e+06,10.0142:0:-6.37097e+06,19.732,1.5,3
+8.65e+11ns,0,2.75201e+06,5.96972e+06,1.13626e+06,3445.95:-2292.62:-6.37753e+06,9.80689,65.2505,300000
+8.65e+11ns,1,5.9948e+06,156979,2.15113e+06,10.0142:0:-6.37097e+06,19.7334,1.5,3
+8.7e+11ns,0,2.7156e+06,5.98864e+06,1.12423e+06,3401.54:-2300.56:-6.37755e+06,9.70211,65.6076,300000
+8.7e+11ns,1,5.99475e+06,156978,2.15127e+06,10.0142:0:-6.37097e+06,19.7347,1.5,3
+8.75e+11ns,0,2.67908e+06,6.00731e+06,1.11217e+06,3356.99:-2308.42:-6.37757e+06,9.597,65.9645,300000
+8.75e+11ns,1,5.9947e+06,156977,2.15141e+06,10.0142:0:-6.37097e+06,19.7361,1.5,3
+8.8e+11ns,0,2.64245e+06,6.02574e+06,1.10006e+06,3312.31:-2316.2:-6.37759e+06,9.49156,66.3212,300000
+8.8e+11ns,1,5.99465e+06,156976,2.15155e+06,10.0142:0:-6.37097e+06,19.7374,1.5,3
+8.85e+11ns,0,2.60571e+06,6.04392e+06,1.08792e+06,3267.49:-2323.89:-6.37761e+06,9.38581,66.6777,300000
+8.85e+11ns,1,5.9946e+06,156974,2.15169e+06,10.0142:0:-6.37097e+06,19.7388,1.5,3
+8.9e+11ns,0,2.56886e+06,6.06185e+06,1.07573e+06,3222.53:-2331.49:-6.37763e+06,9.27973,67.034,300000
+8.9e+11ns,1,5.99455e+06,156973,2.15183e+06,10.0142:0:-6.37097e+06,19.7401,1.5,3
+8.95e+11ns,0,2.5319e+06,6.07953e+06,1.0635e+06,3177.45:-2339.01:-6.37765e+06,9.17335,67.3901,300000
+8.95e+11ns,1,5.9945e+06,156972,2.15198e+06,10.0142:0:-6.37097e+06,19.7415,1.5,3
+9e+11ns,0,2.49484e+06,6.09696e+06,1.05124e+06,3132.23:-2346.44:-6.37767e+06,9.06666,67.7459,300000
+9e+11ns,1,5.99445e+06,156970,2.15212e+06,10.0142:0:-6.37097e+06,19.7428,1.5,3
+9.05e+11ns,0,2.45767e+06,6.11414e+06,1.03894e+06,3086.88:-2353.79:-6.37768e+06,8.95966,68.1016,300000
+9.05e+11ns,1,5.9944e+06,156969,2.15226e+06,10.0142:0:-6.37097e+06,19.7442,1.5,3
+9.1e+11ns,0,2.4204e+06,6.13107e+06,1.02659e+06,3041.41:-2361.05:-6.3777e+06,8.85236,68.4571,300000
+9.1e+11ns,1,5.99435e+06,156968,2.1524e+06,10.0142:0:-6.37097e+06,19.7455,1.5,3
+9.15e+11ns,0,2.38303e+06,6.14775e+06,1.01421e+06,2995.81:-2368.22:-6.37772e+06,8.74477,68.8124,300000
+9.15e+11ns,1,5.9943e+06,156966,2.15254e+06,10.0142:0:-6.37097e+06,19.7469,1.5,3
+9.2e+11ns,0,2.34556e+06,6.16417e+06,1.0018e+06,2950.09:-2375.31:-6.37774e+06,8.63688,69.1675,300000
+9.2e+11ns,1,5.99425e+06,156965,2.15268e+06,10.0142:0:-6.37097e+06,19.7482,1.5,3
+9.25e+11ns,0,2.30799e+06,6.18034e+06,989342,2904.25:-2382.31:-6.37776e+06,8.5287,69.5223,300000
+9.25e+11ns,1,5.9942e+06,156964,2.15282e+06,10.0142:0:-6.37097e+06,19.7496,1.5,3
+9.3e+11ns,0,2.27032e+06,6.19626e+06,976851,2858.29:-2389.22:-6.37777e+06,8.42024,69.8771,300000
+9.3e+11ns,1,5.99415e+06,156962,2.15296e+06,10.0142:0:-6.37097e+06,19.7509,1.5,3
+9.35e+11ns,0,2.23256e+06,6.21192e+06,964325,2812.22:-2396.04:-6.37779e+06,8.3115,70.2316,300000
+9.35e+11ns,1,5.9941e+06,156961,2.1531e+06,10.0142:0:-6.37097e+06,19.7523,1.5,3
+9.4e+11ns,0,2.19471e+06,6.22733e+06,951763,2766.02:-2402.77:-6.37781e+06,8.20247,70.5859,300000
+9.4e+11ns,1,5.99404e+06,156960,2.15325e+06,10.0142:0:-6.37097e+06,19.7536,1.5,3
+9.45e+11ns,0,2.15677e+06,6.24248e+06,939166,2719.72:-2409.42:-6.37782e+06,8.09318,70.9401,300000
+9.45e+11ns,1,5.99399e+06,156958,2.15339e+06,10.0142:0:-6.37097e+06,19.755,1.5,3
+9.5e+11ns,0,2.11873e+06,6.25738e+06,926534,2673.3:-2415.98:-6.37784e+06,7.98361,71.294,300000
+9.5e+11ns,1,5.99394e+06,156957,2.15353e+06,10.0142:0:-6.37097e+06,19.7563,1.5,3
+9.55e+11ns,0,2.08061e+06,6.27201e+06,913868,2626.77:-2422.44:-6.37785e+06,7.87378,71.6478,300000
+9.55e+11ns,1,5.99389e+06,156956,2.15367e+06,10.0142:0:-6.37097e+06,19.7577,1.5,3
+9.6e+11ns,0,2.0424e+06,6.28639e+06,901169,2580.14:-2428.82:-6.37787e+06,7.76368,72.0014,300000
+9.6e+11ns,1,5.99384e+06,156954,2.15381e+06,10.0142:0:-6.37097e+06,19.759,1.5,3
+9.65e+11ns,0,2.00411e+06,6.30051e+06,888437,2533.4:-2435.11:-6.37789e+06,7.65333,72.3549,300000
+9.65e+11ns,1,5.99379e+06,156953,2.15395e+06,10.0142:0:-6.37097e+06,19.7604,1.5,3
+9.7e+11ns,0,1.96573e+06,6.31438e+06,875671,2486.56:-2441.31:-6.3779e+06,7.54272,72.7081,300000
+9.7e+11ns,1,5.99374e+06,156952,2.15409e+06,10.0142:0:-6.37097e+06,19.7617,1.5,3
+9.75e+11ns,0,1.92727e+06,6.32798e+06,862874,2439.61:-2447.42:-6.37791e+06,7.43186,73.0612,300000
+9.75e+11ns,1,5.99369e+06,156950,2.15423e+06,10.0142:0:-6.37097e+06,19.7631,1.5,3
+9.8e+11ns,0,1.88873e+06,6.34132e+06,850045,2392.56:-2453.45:-6.37793e+06,7.32075,73.4142,300000
+9.8e+11ns,1,5.99364e+06,156949,2.15438e+06,10.0142:0:-6.37097e+06,19.7644,1.5,3
+9.85e+11ns,0,1.85011e+06,6.35441e+06,837184,2345.42:-2459.38:-6.37794e+06,7.20941,73.7669,300000
+9.85e+11ns,1,5.99359e+06,156948,2.15452e+06,10.0142:0:-6.37097e+06,19.7657,1.5,3
+9.9e+11ns,0,1.81141e+06,6.36723e+06,824293,2298.18:-2465.22:-6.37796e+06,7.09782,74.1195,300000
+9.9e+11ns,1,5.99354e+06,156946,2.15466e+06,10.0142:0:-6.37097e+06,19.7671,1.5,3
+9.95e+11ns,0,1.77263e+06,6.37979e+06,811372,2250.85:-2470.96:-6.37797e+06,6.98599,74.472,300000
+9.95e+11ns,1,5.99349e+06,156945,2.1548e+06,10.0142:0:-6.37097e+06,19.7684,1.5,3
+1e+12ns,0,1.73379e+06,6.39208e+06,798420,2203.42:-2476.62:-6.37798e+06,6.87394,74.8242,300000
+1e+12ns,1,5.99344e+06,156944,2.15494e+06,10.0142:0:-6.37097e+06,19.7698,1.5,3
+1.005e+12ns,0,1.69487e+06,6.40412e+06,785439,2155.9:-2482.19:-6.378e+06,6.76165,75.1764,300000
+1.005e+12ns,1,5.99339e+06,156942,2.15508e+06,10.0142:0:-6.37097e+06,19.7711,1.5,3
+1.01e+12ns,0,1.65588e+06,6.41589e+06,772430,2108.3:-2487.66:-6.37801e+06,6.64915,75.5283,300000
+1.01e+12ns,1,5.99334e+06,156941,2.15522e+06,10.0142:0:-6.37097e+06,19.7725,1.5,3
+1.015e+12ns,0,1.61682e+06,6.4274e+06,759391,2060.61:-2493.05:-6.37802e+06,6.53642,75.8801,300000
+1.015e+12ns,1,5.99328e+06,156940,2.15536e+06,10.0142:0:-6.37097e+06,19.7738,1.5,3
+1.02e+12ns,0,1.57769e+06,6.43864e+06,746325,2012.83:-2498.34:-6.37803e+06,6.42347,76.2318,300000
+1.02e+12ns,1,5.99323e+06,156938,2.1555e+06,10.0142:0:-6.37097e+06,19.7752,1.5,3
+1.025e+12ns,0,1.5385e+06,6.44962e+06,733232,1964.98:-2503.54:-6.37804e+06,6.31032,76.5833,300000
+1.025e+12ns,1,5.99318e+06,156937,2.15565e+06,10.0142:0:-6.37097e+06,19.7765,1.5,3
+1.03e+12ns,0,1.49924e+06,6.46034e+06,720111,1917.04:-2508.65:-6.37806e+06,6.19696,76.9347,300000
+1.03e+12ns,1,5.99313e+06,156936,2.15579e+06,10.0142:0:-6.37097e+06,19.7779,1.5,3
+1.035e+12ns,0,1.45992e+06,6.47079e+06,706964,1869.02:-2513.66:-6.37807e+06,6.08339,77.2859,300000
+1.035e+12ns,1,5.99308e+06,156934,2.15593e+06,10.0142:0:-6.37097e+06,19.7792,1.5,3
+1.04e+12ns,0,1.42054e+06,6.48097e+06,693791,1820.93:-2518.59:-6.37808e+06,5.96962,77.637,300000
+1.04e+12ns,1,5.99303e+06,156933,2.15607e+06,10.0142:0:-6.37097e+06,19.7806,1.5,3
+1.045e+12ns,0,1.3811e+06,6.49089e+06,680593,1772.76:-2523.42:-6.37809e+06,5.85565,77.988,300000
+1.045e+12ns,1,5.99298e+06,156932,2.15621e+06,10.0142:0:-6.37097e+06,19.7819,1.5,3
+1.05e+12ns,0,1.3416e+06,6.50054e+06,667369,1724.52:-2528.16:-6.3781e+06,5.74149,78.3388,300000
+1.05e+12ns,1,5.99293e+06,156930,2.15635e+06,10.0142:0:-6.37097e+06,19.7833,1.5,3
+1.055e+12ns,0,1.30205e+06,6.50992e+06,654121,1676.21:-2532.8:-6.37811e+06,5.62714,78.6895,300000
+1.055e+12ns,1,5.99288e+06,156929,2.15649e+06,10.0142:0:-6.37097e+06,19.7846,1.5,3
+1.06e+12ns,0,1.26244e+06,6.51903e+06,640848,1627.83:-2537.35:-6.37812e+06,5.51261,79.0401,300000
+1.06e+12ns,1,5.99283e+06,156928,2.15663e+06,10.0142:0:-6.37097e+06,19.786,1.5,3
+1.065e+12ns,0,1.22278e+06,6.52788e+06,627552,1579.38:-2541.81:-6.37813e+06,5.39789,79.3905,300000
+1.065e+12ns,1,5.99278e+06,156926,2.15678e+06,10.0142:0:-6.37097e+06,19.7873,1.5,3
+1.07e+12ns,0,1.18307e+06,6.53646e+06,614234,1530.87:-2546.17:-6.37814e+06,5.283,79.7408,300000
+1.07e+12ns,1,5.99273e+06,156925,2.15692e+06,10.0142:0:-6.37097e+06,19.7887,1.5,3
+1.075e+12ns,0,1.1433e+06,6.54477e+06,600892,1482.3:-2550.45:-6.37814e+06,5.16794,80.091,300000
+1.075e+12ns,1,5.99268e+06,156924,2.15706e+06,10.0142:0:-6.37097e+06,19.79,1.5,3
+1.08e+12ns,0,1.10349e+06,6.55281e+06,587528,1433.67:-2554.62:-6.37815e+06,5.0527,80.4411,300000
+1.08e+12ns,1,5.99262e+06,156922,2.1572e+06,10.0142:0:-6.37097e+06,19.7914,1.5,3
+1.085e+12ns,0,1.06364e+06,6.56058e+06,574143,1384.97:-2558.71:-6.37816e+06,4.9373,80.791,300000
+1.085e+12ns,1,5.99257e+06,156921,2.15734e+06,10.0142:0:-6.37097e+06,19.7927,1.5,3
+1.09e+12ns,0,1.02374e+06,6.56809e+06,560737,1336.22:-2562.69:-6.37817e+06,4.82173,81.1409,300000
+1.09e+12ns,1,5.99252e+06,156920,2.15748e+06,10.0142:0:-6.37097e+06,19.7941,1.5,3
+1.095e+12ns,0,983794,6.57532e+06,547309,1287.42:-2566.59:-6.37818e+06,4.70601,81.4906,300000
+1.095e+12ns,1,5.99247e+06,156918,2.15762e+06,10.0142:0:-6.37097e+06,19.7954,1.5,3
+1.1e+12ns,0,943809,6.58228e+06,533862,1238.57:-2570.39:-6.37818e+06,4.59014,81.8402,300000
+1.1e+12ns,1,5.99242e+06,156917,2.15776e+06,10.0142:0:-6.37097e+06,19.7968,1.5,3
+1.105e+12ns,0,903785,6.58898e+06,520395,1189.66:-2574.09:-6.37819e+06,4.47411,82.1897,300000
+1.105e+12ns,1,5.99237e+06,156916,2.1579e+06,10.0142:0:-6.37097e+06,19.7981,1.5,3
+1.11e+12ns,0,863722,6.5954e+06,506909,1140.7:-2577.7:-6.3782e+06,4.35794,82.5391,300000
+1.11e+12ns,1,5.99232e+06,156914,2.15805e+06,10.0142:0:-6.37097e+06,19.7995,1.5,3
+1.115e+12ns,0,823624,6.60155e+06,493405,1091.7:-2581.22:-6.3782e+06,4.24162,82.8884,300000
+1.115e+12ns,1,5.99227e+06,156913,2.15819e+06,10.0142:0:-6.37097e+06,19.8008,1.5,3
+1.12e+12ns,0,783490,6.60743e+06,479882,1042.66:-2584.64:-6.37821e+06,4.12517,83.2376,300000
