Time	CellId	RNTI	BWPId	SINR(dB)
0.115071	151	1	0	-9.17493
0.120071	11	1	0	-41.5546
0.120071	21	1	0	-3.31683
0.120071	41	1	0	-4.87148
0.120071	41	2	0	-38.7718
0.120071	61	1	0	-5.11962
0.120071	61	2	0	-49.3419
0.120071	67	1	0	-3.42407
0.120071	85	1	0	-7.38908
0.120071	111	1	0	-7.63783
0.120071	151	1	0	-9.15501
0.125071	11	1	0	-41.1937
0.125071	21	1	0	-3.28349
0.125071	41	1	0	-4.89052
0.125071	41	2	0	-38.6652
0.125071	61	1	0	-5.09728
0.125071	61	2	0	-52.3641
0.125071	67	1	0	-3.45264
0.125071	85	1	0	-4.47649
0.125071	111	1	0	-7.66195
0.125071	151	1	0	-9.2755
0.130071	11	1	0	-41.7632
0.130071	21	1	0	-3.28709
0.130071	41	1	0	-4.95246
0.130071	41	2	0	-38.7209
0.130071	61	1	0	-5.13704
0.130071	61	2	0	-49.0811
0.130071	67	1	0	-3.43293
0.130071	85	1	0	-7.77293
0.130071	111	1	0	-7.70716
0.130071	151	1	0	-9.15867
0.135071	11	1	0	-41.0754
0.135071	21	1	0	-3.43253
0.135071	41	1	0	-4.9991
0.135071	41	2	0	-38.7526
0.135071	61	1	0	-5.00365
0.135071	61	2	0	-52.4412
0.135071	67	1	0	-3.43964
0.135071	85	1	0	-8.8451
0.135071	111	1	0	-7.70217
0.135071	151	1	0	-9.22264
0.140071	11	1	0	-41.6497
0.140071	21	1	0	-3.40957
0.140071	41	1	0	-5.02064
0.140071	41	2	0	-38.6785
0.140071	61	1	0	-5.12726
0.140071	61	2	0	-49.2647
0.140071	67	1	0	-3.45586
0.140071	85	1	0	-4.58898
0.140071	111	1	0	-7.61402
0.140071	151	1	0	-9.0516
0.141071	111	1	0	37.3406
0.142071	41	1	0	39.8111
0.142071	41	2	0	3.5863
0.145071	11	1	0	-41.1709
0.145071	21	1	0	-3.35246
0.145071	41	1	0	-4.99644
0.145071	41	2	0	-38.7688
0.145071	61	1	0	-5.17441
0.145071	61	2	0	-51.8372
0.145071	67	1	0	-3.45404
0.145071	85	1	0	-6.34788
0.145071	111	1	0	-7.68761
0.145071	151	1	0	-9.27958
0.147071	67	1	0	44.6869
0.150071	11	1	0	-24.2595
0.150071	21	1	0	-6.87254
0.150071	41	1	0	-4.07103
0.150071	41	2	0	-15.2872
0.150071	61	1	0	-4.50204
0.150071	61	2	0	-43.7221
0.150071	67	1	0	2.87827
0.150071	85	1	0	-15.1713
0.150071	111	1	0	-4.79446
